snp_name	pheno	Trait	Sample Size	pval_rep	OR_rep	Gene_rep	maf_common	cmb_odds_ratio	cmn_p_val	rare_snps	rare_snps_mafs	rare_snps_pvals	rare_snps_ors	A_cmb
rs3096702	pheno_185	Prostate cancer	11,085 European ancestry cases, 11,463 European ancestry controls	5E-9	1.07	AGER, AGPAT1, ATF6B, BTNL2, C2, C4A, C4B, C6orf10, CFB,CYP21A1P, CYP21A2, DOM3Z, EGFL8, FKBPL, GPSM3,HCG23, HLA-DQA1, HLA-DQB1, HLA-DRA, HLA-DRB1, HLA-DRB5,HLA-DRB6, LOC10029, LOC100293534, LOC10050,LOC100507547, MIR1236, NOTCH4, PBX2, PPT2, PPT2-EGF,PPT2-EGFL8, PRRT1, RDBP, RNF5, RNF5P1, SKIV2L, STK19,TNXA, TNXB	0.4	2.78971153846	0.0276061671503	exm535177	0.000841127784133	2.78971153846	0.0427718695342	[[9671, 13], [1600, 6]]
rs6927022	pheno_555.2	Ulcerative colitis	Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls	5E-133	1.44	HLA-DQB1,HLA-DRB1,HLA-DQA1,HLA-DRA	0.535	2.1268262987	0.0208465585473	exm536439,exm2275871,exm536425	0.00641004071469,0.00639859904358,0.00644368922238	2.11442808353,2.12723214286,2.09974308683	0.0448436079257,0.0441233128393,0.0454892358332	[[20962, 264], [336, 9]]
rs9263739	pheno_555.2	Ulcerative colitis	376 Japanese cases, 934 Japanese controls	4E-67	2.73	HLA	0.15	1.40230234757	0.0212399930904	exm-rs2240066	0.0443621676203	1.40230234757	0.0400624398228	[[19406, 1793, 39], [305, 40, 1]]
rs2273017	pheno_242.1	Graves' disease	1,119 Japanese ancestry cases, 2,718 Japanese ancestry controls	2E-22	1.53	MHC	0.51	1.67417992374	0.00373079870859	exm-rs1265764	0.0387020709453	1.67417992374	0.00835005927721	[[21430, 1643, 61], [232, 33, 0]]
rs3132613	pheno_242.1	Graves' disease	1,119 Japanese ancestry cases, 2,718 Japanese ancestry controls	1E-13	1.43	MHC	0.25	2.76953904369	0.000545632760053	exm527634,exm527635,exm527659	0.00269179004038,0.00124499478448,0.00638015516537	3.52550758741,5.04591434106,2.22565856949	0.0165858757579,0.0248695518531,0.0438225822514	[[22780, 446, 5], [248, 14, 0]]
rs2254287	pheno_272.11	LDL cholesterol	8,589 individuals	5E-8	1.91	B3GALT4	0.38	14.6048703849	0.0109126696629	exm537636	0.000100942126514	14.6048703849	0.0172841941237	[[18592, 1], [3819, 3]]
rs805297	pheno_714.1	Rheumatoid arthritis	100 Korean ancestry cases, 600 Korean ancestry controls	3E-10	1.56	APOM	0.36	1.60453062481	3.74000364829e-05	exm531837	0.0253179463024	1.60453062481	6.57935772668e-05	[[23112, 1168, 16], [1039, 88, 0]]
rs3129882	pheno_709.3	Systemic sclerosis	2,296 European ancestry cases, 5,172 European ancestry controls	2E-27	2.17	HLA-DRA	0.44	30.3419117647	0.00665475640744	exm2121987	8.41127784133e-05	30.3419117647	0.0403871168929	[[24759, 4], [204, 1]]
rs3130573	pheno_709.3	Systemic sclerosis	564 European ancestry cases, 1,776 European ancestry controls	6E-10	1.25	PSORS1C1	0.32	11.9975731101	0.000140508772378	exm529778,exm530092,exm530036	6.73015445704e-05,0.000100935334096,0.000672924867938	60.681372549,30.3419117647,6.96045038705	0.0244337266903,0.0403871168929,0.037021087324	[[24718, 41], [201, 4]]
rs204993	pheno_495	Asthma	1,532 Japanese ancestry cases, 3,304 Japanese ancestry controls	2E-15	1.17	PBX2	0.58	2.73732911576	0.000164589956392	exm534777,exm535009,exm535000	0.00163178790122,0.000168259523489,0.000437577838365	2.07680111618,5.89433838051,4.30269042123	0.0290397927733,0.0261058711769,0.0116461029185	[[23775, 96], [1719, 19]]
rs404860	pheno_495	Asthma	1,532 Japanese ancestry cases, 3,304 Japanese ancestry controls	4E-23	1.21	NOTCH4	0.5	4.79477255592	0.000429471315499	exm535009,exm535000	0.000168259523489,0.000437577838365	5.89433838051,4.30269042123	0.0261058711769,0.0116461029185	[[23848, 23], [1730, 8]]
rs9273349	pheno_495	Asthma	10,365 cases, 16,110 controls	7E-14	1.18	HLA-DQ	0.58	7.86956521739	0.0159595326581	exm536110	0.00109683484801	7.86956521739	0.0424912413773	[[2715, 5], [138, 2]]
rs2285803	pheno_204.4	Multiple myeloma	2,335 European ancestry cses, 7,306 European controls	1E-10	1.19	PSORS1C1, CCHCR1, CDSN, TCF19, POU5F1	0.32	1.79046729723	0.00114674469755	exm529739,exm529728	0.0218020321647,0.00664513307089	1.60077849533,2.31919789612	0.0356293044974,0.0143763213868	[[25488, 1471, 19], [313, 34, 0]]
rs2844479	pheno_278.1	Weight	80,969 individuals	2E-8	3.58	AIF1, NCR3	0.68	2.97799408379	0.000126769719964	exm531155,exm531072	0.0010935029104,0.000269197119591	2.58810211695,4.87696232339	0.00647657625913,0.00944377095924	[[24803, 59, 0], [2535, 18, 0]]
rs17609940	pheno_411	Coronary heart disease	22,233 European ancestry cases, 64,762 European ancestry controls	1E-8	1.07	ANKS1A	0.75	3.42001400306	0.0204475029186	exm540649	0.000235523703778	3.42001400306	0.0303657736683	[[21981, 7], [5509, 6]]
rs10947262	pheno_740	Knee osteoarthritis	899 Japanese cases, 3,396 Japanese controls	5E-9	1.31	BTNL2, HLA-DQA2, HLA-DQB1	0.42	1.15353654947	0.00716160459269	exm-rs3763308	0.041032974428	1.15353654947	0.0148312566344	[[21623, 1771, 46], [3806, 369, 6]]
rs176095	pheno_939	Atopic dermatitis	1,472 Japanese ancestry cases, 7,971 Japanese ancestry controls	8E-20	1.40	GPSM3	0.81	1.74520110709	0.00568846696752	exm534821,exm534779	0.00529910504004,8.41127784133e-05	1.55406802033,26.3283744557	0.0474461240475,0.00144779171787	[[23930, 256, 3], [1355, 26, 0]]
rs198846	pheno_401	Blood pressure	74,064 European ancestry individuals	2E-12	0.48	HFE	0.86	0.178900573321	0.00301107506601	exm521728	0.000269296798734	0.178900573321	0.0165326137776	[[14588, 13], [12545, 2]]
rs3131018	pheno_071	HIV-1 control	516 European cases, 1,196 European controls, 341 African American cases, 892 African American controls, 117 Hispanic controls, 560 Hispanic controls	4E-16	2.10	PSORS1C3	0.625	1.72724435728	0.0201454560966	exm530019	0.0414199192463	1.72724435728	0.0357704560236	[[22482, 1919, 48], [108, 13, 2]]
rs9357155	pheno_580.32	Nephropathy	1,194 Chinese ancestry cases, 902 Chinese ancestry controls	2E-12	1.41	TAP2, TAP1, PSMB8, PSMB9	0.87	7.18795531812	0.0115678525851	exm536800	0.000589761736259	7.18795531812	0.0354035965654	[[22200, 29], [213, 2]]
rs3130544	pheno_358.1	Myasthenia gravis	400 European ancestry cases, 5,505 European ancestry controls	2E-90	5.64	NR	0.13	32.8796992481	0.00523499300575	exm2120683	0.000119936947433	32.8796992481	0.0350264922165	[[26238, 6], [133, 1]]
rs6457327	pheno_202.21	Follicular lymphoma	189 European ancestry cases, 592 European controls	5E-11	1.69	STG, PSORS1	0.62	12.2945736434	0.00362145401304	exm529802	0.000370096225019	12.2945736434	0.0139451022005	[[26962, 17], [258, 2]]
snp_name	pheno	Trait	Sample Size	pval_rep	OR_rep	Gene_rep	maf_common	cmb_odds_ratio	cmn_p_val	rare_snps	rare_snps_mafs	rare_snps_pvals	rare_snps_ors	A_cmb
rs2730260	pheno_360.2	Myopia (pathological)	665 Han Chinese ancestry cases, 960 Han Chinese ancestry controls	9E-14	1.33	VIPR2	0.238	24.6093023256	0.00661906410548	exm676814	0.000471063257066	24.6093023256	0.0422676618257	[[26455, 25], [43, 1]]
rs6465657	pheno_185	Prostate cancer	1,854 cases, 1,894 controls	1E-9	1.12	LMTK2	0.46	1.97793919828	0.0130035663593	exm636509	0.00264372074226	1.97793919828	0.0302171235505	[[9625, 49, 0], [1585, 16, 0]]
rs10229583	pheno_250.2	Type 2 diabetes	684 Han Chinese ancestry cases, 955 Han Chinese ancestry controls	2E-10	1.14	ARF5, PAX4, SND1	0.825	3.18973037272	0.00649648025318	exm655150	0.00040495393649	3.18973037272	0.00967809908798	[[21452, 13], [4656, 9]]
rs10488631	pheno_571.6	Primary biliary cirrhosis	453 European ancestry cases, 945 European ancestry controls,	3E-10	1.63	IRF5,TNPO3	0.11	18.4748052774	3.94262139949e-06	exm2138769	0.000640053899276	18.4748052774	1.64227264909e-05	[[23245, 27], [233, 5]]
rs10488631	pheno_714.1	Rheumatoid arthritis	5,539 European ancestry cases, 20,169 European ancestry controls	4E-11	1.19	IRF5	0.11	4.62887646162	0.0168324375005	exm656850	0.000336473755047	4.62887646162	0.0371260503341	[[24280, 14], [1124, 3]]
rs4730775	pheno_728.71	Dupuytren's disease	856 European ancestry cases, 2,836 European ancestry controls	3E-8	1.20	WNT2	0.59	23.542	0.00722708771838	exm652102	0.000403945198101	23.542	0.0444084353756	[[23535, 14, 1], [62, 1, 0]]
rs17428471	pheno_401	Blood pressure	28,190 African American individuals, 1,188 Nigerian individuals	2E-12	1.20	EVX1, HOXA	0.14	1.12366890359	0.00461055370178	exm-rs13225783	0.0385741201803	1.12366890359	0.00893942841238	[[13558, 1028, 20], [11552, 981, 23]]
snp_name	pheno	Study	pval_rep	OR_rep	Gene_rep	maf_common	cmb_odds_ratio	cmn_p_val	rare_snps	rare_snps_mafs	rare_snps_pvals	rare_snps_ors	A_cmb
rs2066847	pheno_555.1	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	6E-209	3.10	NOD2,ADCY7	0.024	2.76631685596	3.96650873925e-05	exm1239990,exm1239878,exm1239871	0.00119440145347,0.00711641991925,0.000386918780701	3.76986350096,2.24777777778,8.47657705616	0.0262022893569,0.0073066403781,0.007540064256	[[20881, 364, 2], [425, 19, 1]]
rs2076756	pheno_555.1	A genome-wide scan of Ashkenazi Jewish Crohn's disease suggests novel susceptibility loci.	1E-37	1.66	NOD2, CYLD, SNX20, NKD1	0.246	1.98646117831	5.42946205585e-11	exm-rs2066847,exm1239990,exm1239948,exm1239878,exm1239871,exm1239999,exm-IND16-49321279	0.0226768050602,0.00119440145347,0.0474937533126,0.00711641991925,0.000386918780701,0.0144001076644,0.0226768050602	2.52294476107,3.76986350096,1.76862529006,2.24777777778,8.47657705616,1.91049041408,2.52294476107	7.04539329888e-08,0.0262022893569,6.195314404e-05,0.0073066403781,0.007540064256,0.00532271204307,7.04539329888e-08	[[15393, 3156, 53], [276, 108, 9]]
rs17221417	pheno_555.1	Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls.	4E-11	1.29	NOD2	0.29	1.98646117831	5.42946205585e-11	exm-rs2066847,exm1239990,exm1239948,exm1239878,exm1239871,exm1239999,exm-IND16-49321279	0.0226768050602,0.00119440145347,0.0474937533126,0.00711641991925,0.000386918780701,0.0144001076644,0.0226768050602	2.52294476107,3.76986350096,1.76862529006,2.24777777778,8.47657705616,1.91049041408,2.52294476107	7.04539329888e-08,0.0262022893569,6.195314404e-05,0.0073066403781,0.007540064256,0.00532271204307,7.04539329888e-08	[[15393, 3156, 53], [276, 108, 9]]
rs13333226	pheno_401	Genome-wide association study of blood pressure extremes identifies variant near UMOD associated with hypertension.	4E-11	1.15	UMOD	0.81	4.26910193013	0.0149720326644	exm1222722	0.000269278669763	4.26910193013	0.0280444196876	[[14598, 3], [12538, 11]]
rs11574637	pheno_695.42	Association of systemic lupus erythematosus with C8orf13-BLK and ITGAM-ITGAX.	3E-11	1.33	ITGAM, ITGAX	0.19	3.81880539499	0.000472072219516	exm1236368,exm1236430	0.00254826515458,0.000353297442799	3.25335471348,9.54482758621	0.00762648586675,0.0235085506915	[[24708, 133, 1], [428, 9, 0]]
rs7202877	pheno_250.1	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	3E-15	1.28	Intergenic	0.1	1.76840420668	0.0185943283194	exm1259203	0.00339918554168	1.76840420668	0.0329048912598	[[21385, 141], [1458, 17]]
